#t_s,along_mm
11.907000,53.965033
11.908000,53.970407
11.909000,53.975782
11.910000,53.981157
11.911000,53.986531
11.912000,53.991906
11.913000,53.997281
11.914000,54.002656
11.915000,54.008030
11.916000,54.013405
11.917000,54.018780
11.918000,54.024154
11.919000,54.029529
11.920000,54.034904
11.921000,54.040278
11.922000,54.045653
11.923000,54.051028
11.924000,54.056402
11.925000,54.061777
11.926000,54.067152
11.927000,54.072526
11.928000,54.077901
11.929000,54.083276
11.930000,54.088651
11.931000,54.094025
11.932000,54.099400
11.933000,54.104775
11.934000,54.110149
11.935000,54.115524
11.936000,54.120899
11.937000,54.126273
11.938000,54.131648
11.939000,54.137023
11.940000,54.142397
11.941000,54.147772
11.942000,54.153147
11.943000,54.158521
11.944000,54.163896
11.945000,54.169271
11.946000,54.174646
11.947000,54.180020
11.948000,54.185395
11.949000,54.190770
11.950000,54.196144
11.951000,54.201519
11.952000,54.206894
11.953000,54.212268
11.954000,54.217643
11.955000,54.223018
11.956000,54.228392
11.957000,54.233767
11.958000,54.239142
11.959000,54.244516
11.960000,54.249891
11.961000,54.255266
11.962000,54.260641
11.963000,54.266015
11.964000,54.271390
11.965000,54.276765
11.966000,54.282139
11.967000,54.287514
11.968000,54.292889
11.969000,54.298263
11.970000,54.303638
11.971000,54.309013
11.972000,54.314387
11.973000,54.319762
11.974000,54.325137
11.975000,54.330511
11.976000,54.335886
11.977000,54.341261
11.978000,54.346636
11.979000,54.352010
11.980000,54.357385
11.981000,54.362760
11.982000,54.368134
11.983000,54.373509
11.984000,54.378884
11.985000,54.384258
11.986000,54.389633
11.987000,54.395008
11.988000,54.400382
11.989000,54.405757
11.990000,54.411132
11.991000,54.416506
11.992000,54.421881
11.993000,54.427256
11.994000,54.432631
11.995000,54.438005
11.996000,54.443380
11.997000,54.448755
11.998000,54.454129
11.999000,54.459504
12.000000,54.464879
12.001000,54.470253
12.002000,54.475628
12.003000,54.481003
12.004000,54.486377
12.005000,54.491752
12.006000,54.497127
12.007000,54.502501
12.008000,54.507876
12.009000,54.513251
12.010000,54.518626
12.011000,54.524000
12.012000,54.529375
12.013000,54.534750
12.014000,54.540124
12.015000,54.545499
12.016000,54.550874
12.017000,54.556248
12.018000,54.561623
12.019000,54.566998
12.020000,54.572372
12.021000,54.577747
12.022000,54.583122
12.023000,54.588496
12.024000,54.593871
12.025000,54.599246
12.026000,54.604621
12.027000,54.609995
12.028000,54.615370
12.029000,54.620745
12.030000,54.626119
12.031000,54.631494
12.032000,54.636869
12.033000,54.642243
12.034000,54.647618
12.035000,54.652993
12.036000,54.658367
12.037000,54.663742
12.038000,54.669117
12.039000,54.674491
12.040000,54.679866
12.041000,54.685241
12.042000,54.690616
12.043000,54.695990
12.044000,54.701365
12.045000,54.706740
12.046000,54.712114
12.047000,54.717489
12.048000,54.722864
12.049000,54.728238
12.050000,54.733613
12.051000,54.738988
12.052000,54.744362
12.053000,54.749737
12.054000,54.755112
12.055000,54.760486
12.056000,54.765861
12.057000,54.771236
12.058000,54.776611
12.059000,54.781985
12.060000,54.787360
12.061000,54.792735
12.062000,54.798109
12.063000,54.803484
12.064000,54.808859
12.065000,54.814233
12.066000,54.819608
12.067000,54.824983
12.068000,54.830357
12.069000,54.835732
12.070000,54.841107
12.071000,54.846481
12.072000,54.851856
12.073000,54.857231
12.074000,54.862606
12.075000,54.865677
12.076000,54.868364
12.077000,54.871051
12.078000,54.873739
12.079000,54.876426
12.080000,54.879113
12.081000,54.881801
12.082000,54.884488
12.083000,54.887175
12.084000,54.889863
12.085000,54.892550
12.086000,54.895237
12.087000,54.897925
12.088000,54.900612
12.089000,54.903299
12.090000,54.907976
12.091000,54.913350
12.092000,54.918725
12.093000,54.924100
12.094000,54.929474
12.095000,54.934849
12.096000,54.940224
12.097000,54.945598
12.098000,54.950973
12.099000,54.956348
12.100000,54.961722
12.101000,54.967097
12.102000,54.972472
12.103000,54.977846
12.104000,54.983221
12.105000,54.988596
12.106000,54.993971
12.107000,54.999345
12.108000,55.004720
12.109000,55.010095
12.110000,55.015469
12.111000,55.020844
12.112000,55.026219
12.113000,55.031593
12.114000,55.036968
12.115000,55.042343
12.116000,55.047717
12.117000,55.053092
12.118000,55.058467
12.119000,55.063842
12.120000,55.069216
12.121000,55.074591
12.122000,55.079966
12.123000,55.085340
12.124000,55.090715
12.125000,55.096090
12.126000,55.101464
12.127000,55.106839
12.128000,55.112214
12.129000,55.117588
12.130000,55.122963
12.131000,55.128338
12.132000,55.133712
12.133000,55.139087
12.134000,55.144462
12.135000,55.149837
12.136000,55.155211
12.137000,55.160586
12.138000,55.165961
12.139000,55.171335
12.140000,55.176710
12.141000,55.182085
12.142000,55.187459
12.143000,55.192834
12.144000,55.198209
12.145000,55.203583
12.146000,55.208958
12.147000,55.214333
12.148000,55.219707
12.149000,55.225082
12.150000,55.230457
12.151000,55.235832
12.152000,55.241206
12.153000,55.246581
12.154000,55.251956
12.155000,55.257330
12.156000,55.262705
12.157000,55.268080
12.158000,55.273454
12.159000,55.278829
12.160000,55.284204
12.161000,55.289578
12.162000,55.294953
12.163000,55.300328
12.164000,55.305702
12.165000,55.311077
12.166000,55.316452
12.167000,55.321827
12.168000,55.327201
12.169000,55.332576
12.170000,55.337951
12.171000,55.343325
12.172000,55.348700
12.173000,55.354075
12.174000,55.359449
12.175000,55.364824
12.176000,55.370199
12.177000,55.375573
12.178000,55.380948
12.179000,55.386323
12.180000,55.391564
12.181000,55.393356
12.182000,55.395148
12.183000,55.396939
12.184000,55.398731
12.185000,55.400522
12.186000,55.402314
12.187000,55.404105
12.188000,55.405897
12.189000,55.407689
12.190000,55.409480
12.191000,55.411272
12.192000,55.413063
12.193000,55.414855
12.194000,55.416646
12.195000,55.418438
12.196000,55.420229
12.197000,55.422021
12.198000,55.423813
12.199000,55.425604
12.200000,55.427396
12.201000,55.429187
12.202000,55.430979
12.203000,55.434065
12.204000,55.439440
12.205000,55.444815
12.206000,55.450189
12.207000,55.455564
12.208000,55.460939
12.209000,55.466313
12.210000,55.471688
12.211000,55.477063
12.212000,55.482437
12.213000,55.487812
12.214000,55.493187
12.215000,55.498562
12.216000,55.503936
12.217000,55.509311
12.218000,55.514686
12.219000,55.520060
12.220000,55.525435
12.221000,55.530810
12.222000,55.536184
12.223000,55.541559
12.224000,55.546934
12.225000,55.552308
12.226000,55.557683
12.227000,55.563058
12.228000,55.568432
12.229000,55.573807
12.230000,55.579182
12.231000,55.584557
12.232000,55.589931
12.233000,55.595306
12.234000,55.600681
12.235000,55.606055
12.236000,55.611430
12.237000,55.616805
12.238000,55.622179
12.239000,55.627554
12.240000,55.632929
12.241000,55.638303
12.242000,55.643678
12.243000,55.649053
12.244000,55.654427
12.245000,55.659802
12.246000,55.665177
12.247000,55.670552
12.248000,55.675926
12.249000,55.681301
12.250000,55.686676
12.251000,55.692050
12.252000,55.697425
12.253000,55.702800
12.254000,55.708174
12.255000,55.713549
12.256000,55.718924
12.257000,55.724298
12.258000,55.729673
12.259000,55.735048
12.260000,55.740422
12.261000,55.745797
12.262000,55.751172
12.263000,55.756547
12.264000,55.761921
12.265000,55.767296
12.266000,55.772671
12.267000,55.778045
12.268000,55.783420
12.269000,55.788795
12.270000,55.794169
12.271000,55.799544
12.272000,55.804919
12.273000,55.810293
12.274000,55.815668
12.275000,55.821043
12.276000,55.826417
12.277000,55.831792
12.278000,55.837167
12.279000,55.842542
12.280000,55.847916
12.281000,55.853291
12.282000,55.858666
12.283000,55.864040
12.284000,55.869415
12.285000,55.874790
12.286000,55.879581
12.287000,55.882269
12.288000,55.884956
12.289000,55.887643
12.290000,55.890331
12.291000,55.893018
12.292000,55.895705
12.293000,55.898393
12.294000,55.901080
12.295000,55.903767
12.296000,55.906455
12.297000,55.909142
12.298000,55.911829
12.299000,55.914517
12.300000,55.917204
12.301000,55.920160
12.302000,55.925534
12.303000,55.930909
12.304000,55.936284
12.305000,55.941658
12.306000,55.947033
12.307000,55.952408
12.308000,55.957782
12.309000,55.963157
12.310000,55.968532
12.311000,55.973907
12.312000,55.979281
12.313000,55.984656
12.314000,55.990031
12.315000,55.995405
12.316000,56.000780
12.317000,56.006155
12.318000,56.011529
12.319000,56.016904
12.320000,56.022279
12.321000,56.027653
12.322000,56.033028
12.323000,56.038403
12.324000,56.043777
12.325000,56.049152
12.326000,56.054527
12.327000,56.059902
12.328000,56.065276
12.329000,56.070651
12.330000,56.076026
12.331000,56.081400
12.332000,56.086775
12.333000,56.092150
12.334000,56.097524
12.335000,56.102899
12.336000,56.108274
12.337000,56.113648
12.338000,56.119023
12.339000,56.124398
12.340000,56.129772
12.341000,56.135147
12.342000,56.140522
12.343000,56.145897
12.344000,56.151271
12.345000,56.156646
12.346000,56.162021
12.347000,56.167395
12.348000,56.172770
12.349000,56.178145
12.350000,56.183519
12.351000,56.188894
12.352000,56.194269
12.353000,56.199643
12.354000,56.205018
12.355000,56.210393
12.356000,56.215767
12.357000,56.221142
12.358000,56.226517
12.359000,56.231892
12.360000,56.237266
12.361000,56.242641
12.362000,56.248016
12.363000,56.253390
12.364000,56.258765
12.365000,56.264140
12.366000,56.269514
12.367000,56.274889
12.368000,56.280264
12.369000,56.285638
12.370000,56.291013
12.371000,56.296388
12.372000,56.301762
12.373000,56.307137
12.374000,56.312512
12.375000,56.317887
12.376000,56.323261
12.377000,56.328636
12.378000,56.334011
12.379000,56.339385
12.380000,56.344760
12.381000,56.350135
12.382000,56.355509
12.383000,56.360884
12.384000,56.366259
12.385000,56.371633
12.386000,56.377008
12.387000,56.382383
12.388000,56.387757
12.389000,56.393132
12.390000,56.398507
12.391000,56.403882
12.392000,56.407834
12.393000,56.409626
12.394000,56.411417
12.395000,56.413209
12.396000,56.415000
12.397000,56.416792
12.398000,56.418583
12.399000,56.420375
12.400000,56.422167
12.401000,56.423958
12.402000,56.425750
12.403000,56.427541
12.404000,56.429333
12.405000,56.431124
12.406000,56.432916
12.407000,56.434708
12.408000,56.436499
12.409000,56.438291
12.410000,56.440082
12.411000,56.441874
12.412000,56.443665
12.413000,56.445457
12.414000,56.447248
12.415000,56.451624
12.416000,56.456999
12.417000,56.462373
12.418000,56.467748
12.419000,56.473123
12.420000,56.478497
12.421000,56.483872
12.422000,56.489247
12.423000,56.494622
12.424000,56.499996
12.425000,56.505371
12.426000,56.510746
12.427000,56.516120
12.428000,56.521495
12.429000,56.526870
12.430000,56.532244
12.431000,56.537619
12.432000,56.542994
12.433000,56.548368
12.434000,56.553743
12.435000,56.559118
12.436000,56.564492
12.437000,56.569867
12.438000,56.575242
12.439000,56.580617
12.440000,56.585991
12.441000,56.591366
12.442000,56.596741
12.443000,56.602115
12.444000,56.607490
12.445000,56.612865
12.446000,56.618239
12.447000,56.623614
12.448000,56.628989
12.449000,56.634363
12.450000,56.639738
12.451000,56.645113
12.452000,56.650487
12.453000,56.655862
12.454000,56.661237
12.455000,56.666612
12.456000,56.671986
12.457000,56.677361
12.458000,56.682736
12.459000,56.688110
12.460000,56.693485
12.461000,56.698860
12.462000,56.704234
12.463000,56.709609
12.464000,56.714984
12.465000,56.720358
12.466000,56.725733
12.467000,56.731108
12.468000,56.736482
12.469000,56.741857
12.470000,56.747232
12.471000,56.752607
12.472000,56.757981
12.473000,56.763356
12.474000,56.768731
12.475000,56.774105
12.476000,56.779480
12.477000,56.784855
12.478000,56.790229
12.479000,56.795604
12.480000,56.800979
12.481000,56.806353
12.482000,56.811728
12.483000,56.817103
12.484000,56.822477
12.485000,56.827852
12.486000,56.833227
12.487000,56.838602
12.488000,56.843976
12.489000,56.849351
12.490000,56.854726
12.491000,56.860100
12.492000,56.865475
12.493000,56.870850
12.494000,56.876224
12.495000,56.881599
12.496000,56.886974
12.497000,56.892348
12.498000,56.897723
12.499000,56.903098
12.500000,56.908472
12.501000,56.913847
12.502000,56.919222
12.503000,56.924597
12.504000,56.929971
12.505000,56.935346
12.506000,56.940721
12.507000,56.946095
12.508000,56.951470
12.509000,56.956845
12.510000,56.962219
12.511000,56.967594
12.512000,56.972969
12.513000,56.978343
12.514000,56.983718
12.515000,56.989093
12.516000,56.994467
12.517000,56.999842
12.518000,57.005217
12.519000,57.010592
12.520000,57.015966
12.521000,57.021341
12.522000,57.026716
12.523000,57.032090
12.524000,57.037465
12.525000,57.042840
12.526000,57.048214
12.527000,57.053589
12.528000,57.058964
12.529000,57.064338
12.530000,57.069713
12.531000,57.075088
12.532000,57.080462
12.533000,57.085837
12.534000,57.091212
12.535000,57.096587
12.536000,57.101961
12.537000,57.107336
12.538000,57.112711
12.539000,57.118085
12.540000,57.123460
12.541000,57.128835
12.542000,57.134209
12.543000,57.139584
12.544000,57.144959
12.545000,57.150333
12.546000,57.155708
12.547000,57.161083
12.548000,57.166457
12.549000,57.171832
12.550000,57.177207
12.551000,57.182582
12.552000,57.187956
12.553000,57.193331
12.554000,57.198706
12.555000,57.204080
12.556000,57.209455
12.557000,57.214830
12.558000,57.220204
12.559000,57.225579
12.560000,57.230954
12.561000,57.236328
12.562000,57.241703
12.563000,57.247078
12.564000,57.252452
12.565000,57.257827
12.566000,57.263202
12.567000,57.268577
12.568000,57.273951
12.569000,57.279326
12.570000,57.284701
12.571000,57.290075
12.572000,57.295450
12.573000,57.300825
12.574000,57.306199
12.575000,57.311574
12.576000,57.316949
12.577000,57.322323
12.578000,57.327698
12.579000,57.333073
12.580000,57.338447
12.581000,57.343822
12.582000,57.349197
12.583000,57.354572
12.584000,57.359946
12.585000,57.365321
12.586000,57.370696
12.587000,57.376070
12.588000,57.381445
12.589000,57.386820
12.590000,57.392194
12.591000,57.397569
12.592000,57.402944
12.593000,57.408318
12.594000,57.413693
12.595000,57.419068
12.596000,57.424442
12.597000,57.429817
12.598000,57.435192
12.599000,57.440567
12.600000,57.445941
12.601000,57.451316
12.602000,57.456691
12.603000,57.462065
12.604000,57.465407
12.605000,57.468094
12.606000,57.470781
12.607000,57.473469
12.608000,57.476156
12.609000,57.478843
12.610000,57.481531
12.611000,57.484218
12.612000,57.486905
12.613000,57.489593
12.614000,57.492280
12.615000,57.494967
12.616000,57.497655
12.617000,57.500342
12.618000,57.503029
12.619000,57.507435
12.620000,57.512810
12.621000,57.518185
12.622000,57.523559
12.623000,57.528934
12.624000,57.534309
12.625000,57.539683
12.626000,57.545058
12.627000,57.550433
12.628000,57.555808
12.629000,57.561182
12.630000,57.566557
12.631000,57.571932
12.632000,57.577306
12.633000,57.582681
12.634000,57.588056
12.635000,57.593430
12.636000,57.598805
12.637000,57.604180
12.638000,57.609554
12.639000,57.614929
12.640000,57.620304
12.641000,57.625678
12.642000,57.631053
12.643000,57.636428
12.644000,57.641803
12.645000,57.647177
12.646000,57.652552
12.647000,57.657927
12.648000,57.663301
12.649000,57.668676
12.650000,57.674051
12.651000,57.679425
12.652000,57.684800
12.653000,57.690175
12.654000,57.695549
12.655000,57.700924
12.656000,57.706299
12.657000,57.711673
12.658000,57.717048
12.659000,57.722423
12.660000,57.727798
12.661000,57.733172
12.662000,57.738547
12.663000,57.743922
12.664000,57.749296
12.665000,57.754671
12.666000,57.760046
12.667000,57.765420
12.668000,57.770795
12.669000,57.776170
12.670000,57.781544
12.671000,57.786919
12.672000,57.792294
12.673000,57.797668
12.674000,57.803043
12.675000,57.808418
12.676000,57.813793
12.677000,57.819167
12.678000,57.824542
12.679000,57.824542
12.680000,57.829917
12.681000,57.835291
12.682000,57.840666
12.683000,57.846041
12.684000,57.851415
12.685000,57.856790
12.686000,57.862165
12.687000,57.867539
12.688000,57.872914
12.689000,57.878289
12.690000,57.883663
12.691000,57.889038
12.692000,57.894413
12.693000,57.899788
12.694000,57.905162
12.695000,57.910537
12.696000,57.915912
12.697000,57.921286
12.698000,57.926661
12.699000,57.932036
12.700000,57.937410
12.701000,57.942785
12.702000,57.948160
12.703000,57.953534
12.704000,57.958909
12.705000,57.964284
12.706000,57.969658
12.707000,57.975033
12.708000,57.980408
12.709000,57.985783
12.710000,57.991157
12.711000,57.996532
12.712000,58.001907
12.713000,58.007281
12.714000,58.012656
12.715000,58.018031
12.716000,58.023405
12.717000,58.028780
12.718000,58.034155
12.719000,58.039529
12.720000,58.044904
12.721000,58.050279
12.722000,58.055653
12.723000,58.061028
12.724000,58.066403
12.725000,58.071778
12.726000,58.077152
12.727000,58.082527
12.728000,58.087902
12.729000,58.093276
12.730000,58.098651
12.731000,58.104026
12.732000,58.109400
12.733000,58.114775
12.734000,58.120150
12.735000,58.125524
12.736000,58.130899
12.737000,58.136274
12.738000,58.141648
12.739000,58.147023
12.740000,58.152398
12.741000,58.157773
12.742000,58.163147
12.743000,58.168522
12.744000,58.173897
12.745000,58.179271
12.746000,58.184646
12.747000,58.190021
12.748000,58.195395
12.749000,58.200770
12.750000,58.206145
12.751000,58.211519
12.752000,58.216894
12.753000,58.222269
12.754000,58.227643
12.755000,58.233018
12.756000,58.238393
12.757000,58.243768
12.758000,58.249142
12.759000,58.254517
12.760000,58.259892
12.761000,58.265266
12.762000,58.270641
12.763000,58.276016
12.764000,58.281390
12.765000,58.286765
12.766000,58.292140
12.767000,58.297514
12.768000,58.302889
12.769000,58.308264
12.770000,58.313638
12.771000,58.319013
12.772000,58.324388
12.773000,58.329763
12.774000,58.335137
12.775000,58.340512
12.776000,58.345887
12.777000,58.351261
12.778000,58.356636
12.779000,58.362011
12.780000,58.367385
12.781000,58.372760
12.782000,58.378135
12.783000,58.383509
12.784000,58.388884
12.785000,58.394259
12.786000,58.399633
12.787000,58.405008
12.788000,58.410383
12.789000,58.415758
12.790000,58.421132
12.791000,58.426507
12.792000,58.431882
12.793000,58.437256
12.794000,58.442631
12.795000,58.448006
12.796000,58.453380
12.797000,58.458755
12.798000,58.464130
12.799000,58.469504
12.800000,58.474879
12.801000,58.480254
12.802000,58.485628
12.803000,58.491003
12.804000,58.496378
12.805000,58.501753
12.806000,58.507127
12.807000,58.512502
12.808000,58.517877
12.809000,58.523251
12.810000,58.528626
12.811000,58.534001
12.812000,58.539375
12.813000,58.544750
12.814000,58.550125
12.815000,58.555499
12.816000,58.560874
12.817000,58.566249
12.818000,58.571623
12.819000,58.576998
12.820000,58.582373
12.821000,58.587748
12.822000,58.593122
12.823000,58.598497
12.824000,58.603872
12.825000,58.609246
12.826000,58.614621
12.827000,58.619996
12.828000,58.625370
12.829000,58.630745
12.830000,58.636120
12.831000,58.641494
12.832000,58.646869
12.833000,58.652244
12.834000,58.657618
12.835000,58.662993
12.836000,58.668368
12.837000,58.673743
12.838000,58.679117
12.839000,58.684492
12.840000,58.689867
12.841000,58.695241
12.842000,58.700616
12.843000,58.705991
12.844000,58.711365
12.845000,58.716740
12.846000,58.722115
12.847000,58.727489
12.848000,58.732864
12.849000,58.738239
12.850000,58.743613
12.851000,58.748988
12.852000,58.754363
12.853000,58.759738
12.854000,58.765112
12.855000,58.770487
12.856000,58.775862
12.857000,58.781236
12.858000,58.786611
12.859000,58.791986
12.860000,58.797360
12.861000,58.802735
12.862000,58.808110
12.863000,58.813484
12.864000,58.818859
12.865000,58.824234
12.866000,58.829608
12.867000,58.834983
12.868000,58.840358
12.869000,58.845733
12.870000,58.849500
12.871000,58.852188
12.872000,58.854875
12.873000,58.857562
12.874000,58.860250
12.875000,58.862937
12.876000,58.865624
12.877000,58.868312
12.878000,58.870999
12.879000,58.873686
12.880000,58.876374
12.881000,58.879061
12.882000,58.881748
12.883000,58.884436
12.884000,58.887123
12.885000,58.891103
12.886000,58.896477
12.887000,58.901852
12.888000,58.907227
12.889000,58.912601
12.890000,58.917976
12.891000,58.923351
12.892000,58.928725
12.893000,58.934100
12.894000,58.939475
12.895000,58.944849
12.896000,58.950224
12.897000,58.955599
12.898000,58.960973
12.899000,58.966348
12.900000,58.971723
12.901000,58.977098
12.902000,58.982472
12.903000,58.987847
12.904000,58.993222
12.905000,58.998596
12.906000,59.003971
12.907000,59.009346
12.908000,59.014720
12.909000,59.020095
12.910000,59.025470
12.911000,59.030844
12.912000,59.036219
12.913000,59.041594
12.914000,59.046968
12.915000,59.052343
12.916000,59.057718
12.917000,59.063093
12.918000,59.068467
12.919000,59.073842
12.920000,59.079217
12.921000,59.084591
12.922000,59.089966
12.923000,59.095341
12.924000,59.100715
12.925000,59.106090
12.926000,59.111465
12.927000,59.116839
12.928000,59.122214
12.929000,59.127589
12.930000,59.132963
12.931000,59.138338
12.932000,59.143713
12.933000,59.149088
12.934000,59.154462
12.935000,59.159837
12.936000,59.165212
12.937000,59.170586
12.938000,59.175961
12.939000,59.181336
12.940000,59.186710
12.941000,59.192085
12.942000,59.197460
12.943000,59.202834
12.944000,59.208209
12.945000,59.213584
12.946000,59.218958
12.947000,59.224333
12.948000,59.229708
12.949000,59.235083
12.950000,59.240457
12.951000,59.245832
12.952000,59.251207
12.953000,59.256581
12.954000,59.261956
12.955000,59.267331
12.956000,59.272705
12.957000,59.278080
12.958000,59.283455
12.959000,59.288829
12.960000,59.294204
12.961000,59.299579
12.962000,59.304953
12.963000,59.310328
12.964000,59.315703
12.965000,59.321078
12.966000,59.326452
12.967000,59.331827
12.968000,59.337202
12.969000,59.342576
12.970000,59.347951
12.971000,59.353326
12.972000,59.358700
12.973000,59.364075
12.974000,59.369450
12.975000,59.374824
12.976000,59.378109
12.977000,59.380796
12.978000,59.383484
12.979000,59.386171
12.980000,59.388858
12.981000,59.391546
12.982000,59.394233
12.983000,59.396920
12.984000,59.399608
12.985000,59.402295
12.986000,59.404982
12.987000,59.407670
12.988000,59.410357
12.989000,59.413044
12.990000,59.415732
12.991000,59.420194
12.992000,59.425569
12.993000,59.430944
12.994000,59.436318
12.995000,59.441693
12.996000,59.447068
12.997000,59.452443
12.998000,59.457817
12.999000,59.463192
13.000000,59.468567
13.001000,59.473941
13.002000,59.479316
13.003000,59.484691
13.004000,59.490065
13.005000,59.495440
13.006000,59.500815
13.007000,59.506189
13.008000,59.511564
13.009000,59.516939
13.010000,59.522313
13.011000,59.527688
13.012000,59.533063
13.013000,59.538438
13.014000,59.543812
13.015000,59.549187
13.016000,59.554562
13.017000,59.559936
13.018000,59.565311
13.019000,59.570686
13.020000,59.576060
13.021000,59.581435
13.022000,59.586810
13.023000,59.592184
13.024000,59.597559
13.025000,59.602934
13.026000,59.608308
13.027000,59.613683
13.028000,59.619058
13.029000,59.624433
13.030000,59.629807
13.031000,59.635182
13.032000,59.640557
13.033000,59.645931
13.034000,59.651306
13.035000,59.656681
13.036000,59.662055
13.037000,59.667430
13.038000,59.672805
13.039000,59.678179
13.040000,59.683554
13.041000,59.688929
13.042000,59.694303
13.043000,59.699678
13.044000,59.705053
13.045000,59.710428
13.046000,59.715802
13.047000,59.721177
13.048000,59.726552
13.049000,59.731926
13.050000,59.737301
13.051000,59.742676
13.052000,59.748050
13.053000,59.753425
13.054000,59.758800
13.055000,59.764174
13.056000,59.769549
13.057000,59.774924
13.058000,59.780298
13.059000,59.785673
13.060000,59.791048
13.061000,59.796423
13.062000,59.801797
13.063000,59.807172
13.064000,59.812547
13.065000,59.817921
13.066000,59.823296
13.067000,59.828671
13.068000,59.834045
13.069000,59.839420
13.070000,59.844795
13.071000,59.850169
13.072000,59.855544
13.073000,59.860919
13.074000,59.866293
13.075000,59.871668
13.076000,59.877043
13.077000,59.882418
13.078000,59.887792
13.079000,59.893167
13.080000,59.898542
13.081000,59.903916
13.082000,59.909291
13.083000,59.914666
13.084000,59.920040
13.085000,59.925415
13.086000,59.930790
13.087000,59.936164
13.088000,59.941539
13.089000,59.946914
13.090000,59.952288
13.091000,59.957663
13.092000,59.963038
13.093000,59.968413
13.094000,59.973787
13.095000,59.979162
13.096000,59.984537
13.097000,59.989911
13.098000,59.995286
13.099000,60.000661
13.100000,60.006035
13.101000,60.011410
13.102000,60.016785
13.103000,60.022159
13.104000,60.027534
13.105000,60.032909
13.106000,60.038283
13.107000,60.043658
13.108000,60.049033
13.109000,60.054408
13.110000,60.059782
13.111000,60.065157
13.112000,60.070532
13.113000,60.075906
13.114000,60.081281
13.115000,60.086656
13.116000,60.092030
13.117000,60.097405
13.118000,60.102780
13.119000,60.108154
13.120000,60.113529
13.121000,60.118904
13.122000,60.124279
13.123000,60.129653
13.124000,60.135028
13.125000,60.140403
13.126000,60.145777
13.127000,60.151152
13.128000,60.156527
13.129000,60.161901
13.130000,60.167276
13.131000,60.172651
13.132000,60.178025
13.133000,60.183400
13.134000,60.188775
13.135000,60.194149
13.136000,60.199524
13.137000,60.204899
13.138000,60.210274
13.139000,60.215648
13.140000,60.221023
13.141000,60.226398
13.142000,60.231772
13.143000,60.237147
13.144000,60.242522
13.145000,60.247896
13.146000,60.253271
13.147000,60.258646
13.148000,60.264020
13.149000,60.269395
13.150000,60.274770
13.151000,60.280144
13.152000,60.285519
13.153000,60.290894
13.154000,60.296269
13.155000,60.301643
13.156000,60.307018
13.157000,60.312393
13.158000,60.317767
13.159000,60.323142
13.160000,60.328517
13.161000,60.333891
13.162000,60.339266
13.163000,60.344641
13.164000,60.350015
13.165000,60.355390
13.166000,60.360765
13.167000,60.366139
13.168000,60.371514
13.169000,60.376889
13.170000,60.382264
13.171000,60.387638
13.172000,60.393013
13.173000,60.398388
13.174000,60.403762
13.175000,60.409137
13.176000,60.414512
13.177000,60.419886
13.178000,60.425261
13.179000,60.430636
13.180000,60.436010
13.181000,60.441385
13.182000,60.446760
13.183000,60.452134
13.184000,60.457509
13.185000,60.462884
13.186000,60.468259
13.187000,60.473263
13.188000,60.475951
13.189000,60.478638
13.190000,60.481325
13.191000,60.484013
13.192000,60.486700
13.193000,60.489387
13.194000,60.492075
13.195000,60.494762
13.196000,60.497449
13.197000,60.500137
13.198000,60.502824
13.199000,60.505511
13.200000,60.508199
13.201000,60.510886
13.202000,60.513629
13.203000,60.519003
13.204000,60.524378
13.205000,60.529753
13.206000,60.535127
13.207000,60.540502
13.208000,60.545877
13.209000,60.551251
13.210000,60.556626
13.211000,60.562001
13.212000,60.567375
13.213000,60.572750
13.214000,60.578125
13.215000,60.583499
13.216000,60.588874
13.217000,60.594249
13.218000,60.599624
13.219000,60.604998
13.220000,60.610373
13.221000,60.615748
13.222000,60.621122
13.223000,60.626497
13.224000,60.631872
13.225000,60.637246
13.226000,60.642621
13.227000,60.647996
13.228000,60.653370
13.229000,60.658745
13.230000,60.664120
13.231000,60.669494
13.232000,60.674869
13.233000,60.680244
13.234000,60.685619
13.235000,60.690993
13.236000,60.696368
13.237000,60.701743
13.238000,60.707117
13.239000,60.712492
13.240000,60.717867
13.241000,60.723241
13.242000,60.728616
13.243000,60.733991
13.244000,60.739365
13.245000,60.744740
13.246000,60.750115
13.247000,60.755489
13.248000,60.760864
13.249000,60.766239
13.250000,60.771614
13.251000,60.776988
13.252000,60.782363
13.253000,60.787738
13.254000,60.793112
13.255000,60.798487
13.256000,60.803862
13.257000,60.809236
13.258000,60.814611
13.259000,60.819986
13.260000,60.825360
13.261000,60.830735
13.262000,60.836110
13.263000,60.841484
13.264000,60.846859
13.265000,60.852234
13.266000,60.857609
13.267000,60.862983
13.268000,60.868358
13.269000,60.873733
13.270000,60.879107
13.271000,60.884482
13.272000,60.889857
13.273000,60.895231
13.274000,60.900606
13.275000,60.905981
13.276000,60.911355
13.277000,60.916730
13.278000,60.922105
13.279000,60.927479
13.280000,60.932854
13.281000,60.938229
13.282000,60.943604
13.283000,60.948978
13.284000,60.954353
13.285000,60.959728
13.286000,60.965102
13.287000,60.970477
13.288000,60.975852
13.289000,60.981226
13.290000,60.986601
13.291000,60.991976
13.292000,60.997350
13.293000,61.002725
13.294000,61.008100
13.295000,61.013474
13.296000,61.018849
13.297000,61.024224
13.298000,61.029599
13.299000,61.034973
13.300000,61.040348
13.301000,61.045723
13.302000,61.051097
13.303000,61.056472
13.304000,61.061847
13.305000,61.067221
